"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2021","102532","Advocate Trinity Hospital","Submitted","2320 E 93rd St","60617","3.0","false","CALUMET HEIGHTS","Hospital (General Medical & Surgical)","637,903","1960","1",,"68","28,868,225.7","53,781,705.7","0","0",,"225","373.7","230","375.6","6,979.8","19","41.72673518","-87.56695195","POINT (-87.56695195 41.72673518)","2021-102532"
"2021","101217","850 Eastwood","Submitted","850  W EASTWOOD AVE","60640","4.0","false","UPTOWN","Multifamily Housing","244,164","1992","1",,"86","4,474,060.1","12,495,905.6","0","0",,"69.5","105","72.8","107.5","1,302.7","5.3","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)","2021-101217"
"2021","251570","Sharon Christa McAuliffe Elementary School","Submitted","1845 N Springfield Ave","60647","1.0","false","HERMOSA","K-12 School","90,799","1990","1",,"19","5,065,823.7","511,770","0","0",,"61.4","162.1","61.8","162.6","750.7","8.3","41.914723","-87.723994","POINT (-87.723994 41.914723)","2021-251570"
"2021","238957","2626 Lakeview Condominium","Submitted","2626 N Lakeview Ave","60614","4.0","false","LINCOLN PARK","Multifamily Housing","850,000","1967","1",,"85","11,581,890.7","37,143,148","0","0",,"61.9","90.8","66.9","95","3,627.1","4.6","41.93028033","-87.63999004","POINT (-87.63999004 41.93028033)","2021-238957"
"2021","160067","InterContinental","Submitted","505 N Michigan Ave","60611","4.0","false","NEAR NORTH SIDE","Hotel","782,000","1929","1",,"74","25,225,799.7","51,230,966.9","0","0",,"106.9","174","112.4","179.8","6,324","8.8","41.8912","-87.624091","POINT (-87.624091 41.8912)","2021-160067"
"2021","256555","Lincoln Common D","Submitted","2350 N Lincoln Ave","60614","1.0","false","Lincoln Park","Office","57,566","2019","1",,,"4,746,832.4","2,548,276.2","0","0",,"126.7","277.4","126.7","277.4","813.3","14.1","41.922195","-87.64960715","POINT (-87.64960715 41.922195)","2021-256555"
"2021","172798","Hales Franciscan","Not Submitted","4930 S Cottage Grove Ave","60615","0.0","false","GRAND BOULEVARD","K-12 School","84,000","1962","1",,,,,,,,,,,,,,"41.80523475","-87.60716445","POINT (-87.60716445 41.80523475)","2021-172798"
"2021","260029","Blackstone Court LLC","Submitted","5724 5734 S BLACKSTONE AVE","60637","4.0","false","HYDE PARK","Multifamily Housing","52,272","1926","1",,"88","424,214","2,939,592.6","0","0",,"64.4","81.8","70.1","87.6","216.7","4.1","41.78046327","-87.6053081","POINT (-87.6053081 41.78046327)","2021-260029"
"2021","251713",,"Not Submitted","1450 N. Larabee","60610","0.0","false","NEAR NORTH SIDE","K-12 School","207,325","1990","1",,,,,,,,,,,,,,"41.90794251","-87.64334319","POINT (-87.64334319 41.90794251)","2021-251713"
"2021","111695","399 Corporation","Submitted","399  W FULLERTON PKWY","60614","4.0","false","LINCOLN PARK","Multifamily Housing","134,082","1928","1",,"89","1,551,801.1","6,860,900.5","0","0",,"64.8","89","71.2","95.7","586.1","4.5","41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)","2021-111695"
"2021","101854","10 South Riverside Plaza","Submitted","10 S Riverside Plz","60606","4.0","false","NEAR WEST SIDE","Office","787,045","1964","1",,"83","27,620,726.9","16,140,899.4","0","0",,"55.6","119.8","58.2","122.6","4,802.3","6.1","41.88124095","-87.63911942","POINT (-87.63911942 41.88124095)","2021-101854"
"2021","115754",,"Submitted","1504  W VAN BUREN ST","60607","0.0","false","NEAR WEST SIDE",,"78,585",,,,,"0","0","0","0",,,,,,,,"41.87399385","-87.651678","POINT (-87.651678 41.87399385)","2021-115754"
"2021","102766","Brandon Shores Condo Association","Submitted","6150  N KENMORE AVE","60660","4.0","false","EDGEWATER","Multifamily Housing","77,900","1962","1",,"73","1,334,238.7","4,166,483.5","0","0",,"75.4","111.1","82.9","118.4","411.9","5.6","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)","2021-102766"
"2021","254157","5114 N Christiana Ave.","Submitted","5114 N Christiana Ave","60625","3.0","false","North Park","College/University","73,000","2000","1",,,"3,531,611.1","1,224,624.6","0","0",,"65.2","153.1","68.1","156.1","569.5","7.8","41.8842525","-87.63245","POINT (-87.63245 41.8842525)","2021-254157"
"2021","255937","710 W. Grand Apartments","Submitted","710 W Grand Ave","60654","1.5","false","WEST TOWN","Multifamily Housing","100,346","2016","1",,"40","2,542,155.6","5,732,390.7","0","0",,"92","146.1","96.2","146.5","667.6","7.4","41.89213","-87.63513","POINT (-87.63513 41.89213)","2021-255937"
"2021","100395","Daley","Not Submitted","7500 S Pulaski Ave","60652","0.0","false","WEST LAWN","College/University","589,565","1970","9",,,,,,,,,,,,,,"41.75629268","-87.72224","POINT (-87.72224 41.75629268)","2021-100395"
"2021","105012",,"Not Submitted","1016 1030 W BALMORAL AVE","60640","0.0","false","EDGEWATER",,"60,000",,,,,,,,,,,,,,,,"41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)","2021-105012"
"2021","252042","Edelstone Center","Submitted","6030 S Ellis Ave","60637","4.0","false","WOODLAWN","Office","59,741","1966","1",,"61","1,348,698.8","0","4,197,291.9","1,092,060",,"111.1","164.4","113.8","168.6","528.9","8.9","41.78488949","-87.60149582","POINT (-87.60149582 41.78488949)","2021-252042"
"2021","160370","Granville Courts Condo Association","Submitted","2025 W Granville Ave","60659","1.0","false","WEST RIDGE","Multifamily Housing","270,000","1960","4",,"10","4,027,197.2","30,249,147.2","0","0",,"149","187.1","162.1","200.1","2,181.9","9.5","41.99378626","-87.68191935","POINT (-87.68191935 41.99378626)","2021-160370"
"2021","251485","Emmet Elementary -CPS","Exempt","5500 W Madison St","60644",,"true","AUSTIN","K-12 School","79,800","2005","1",,,,,,,,,,,,,,"41.88090411","-87.76377405","POINT (-87.76377405 41.88090411)","2021-251485"
"2021","101788","333 West Wacker","Submitted","333 W Wacker Dr","60606","3.5","false","LOOP","Office","1,075,664","1982","1",,"80","45,625,946.4","0","0","0",,"45.1","126.1","45.1","126.1","6,518.4","6.4","41.88609655","-87.63591682","POINT (-87.63591682 41.88609655)","2021-101788"
"2021","256607","Broadway 6145 Master Associates LLC","Submitted","6149 N. Broadway",,"3.0","false",,"Multifamily Housing","91,557","2020","1",,"70","2,351,236.5","2,242,767.8","0","0",,"59.2","115.1","60.9","116.7","454.9","5.9","41.88425","-87.63245","POINT (-87.63245 41.88425)","2021-256607"
"2021","251309","Aperion Care International","Submitted","4815 S Western Blvd","60609","1.0","false","NEW CITY","Senior Living Community","101,939","1997","1",,"25","5,281,294.9","9,285,499.6","0","0",,"159.6","268.8","165.1","271.3","1,247.5","13.7","41.80625486","-87.68314932","POINT (-87.68314932 41.80625486)","2021-251309"
"2021","173687","(IL554M) - Kinzie Station Condo, Mid","Submitted","324  N JEFFERSON ST","60661","4.0","false","NEAR WEST SIDE","Multifamily Housing","50,500","2001","1",,"85","711,187.4","1,426,755.6","0","0",,"56.5","92.3","59.3","94.5","177.4","4.7","41.88321395","-87.64336601","POINT (-87.64336601 41.88321395)","2021-173687"
"2021","103711","Two North LaSalle","Submitted","2 N LaSalle St","60602","3.0","false","LOOP","Office","776,691","1978","1",,"67","32,782,270.8","0","0","0",,"42.2","118.2","44.2","123.7","4,682.2","6","41.8823134","-87.63279516","POINT (-87.63279516 41.8823134)","2021-103711"
"2021","117159","Harmony Nursing and Rehabilitation","Submitted","3919  W FOSTER AVE","60625","2.0","false","ALBANY PARK","Residential Care Facility","101,400","1988","1",,,"3,622,001.8","5,786,537.3","0","0",,"145.5","250.8","151.5","254","824.7","12.8","41.97208235","-87.70234945","POINT (-87.70234945 41.97208235)","2021-117159"
"2021","256458","United Center Office Building","Not Submitted","1901 W Madison St","60612","0.0","false",,,,,,,,,,,,,,,,,,,"41.88125398","-87.67448493","POINT (-87.67448493 41.88125398)","2021-256458"
"2021","254361","Mila Chicago","Not Submitted","201 N GARLAND CT","60601","0.0","false","Loop",,"592,050",,,,,,,,,,,,,,,,"41.8858198","-87.62537143","POINT (-87.62537143 41.8858198)","2021-254361"
"2021","250114","Zelda Ormes Senior Apartments","Not Submitted","116 W Elm St","60610","0.0","false","NEAR NORTH SIDE","Multifamily Housing","169,050","1975","1",,,,,,,,,,,,,,"41.903163","-87.631828","POINT (-87.631828 41.903163)","2021-250114"
"2021","112699","Sheridan Lakeside Condo Association","Submitted","6245 6259 N SHERIDAN RD","60660","4.0","false","EDGEWATER","Multifamily Housing","70,000","1923","1",,"94","1,383,542.1","1,428,294.6","0","0",,"40.2","76.8","41.9","80.9","273.5","3.9","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)","2021-112699"
"2021","112016","Ridgemoor Estates 1 Condominium","Submitted","4106  N NARRAGANSETT AVE","60634","4.0","false","DUNNING","Multifamily Housing","84,000","1988","1",,"100","154,993.5","30,945.1","0","0",,"3.3","8.3","3.2","8","23.8","0.4","41.94530408","-87.80186746","POINT (-87.80186746 41.94530408)","2021-112016"
"2021","260086","Museum Walk Apartments","Submitted","5541  S EVERETT AVE","60637","3.5","false","HYDE PARK","Multifamily Housing","77,000","1927","1",,"78","1,291,774.7","6,320,159.5","0","0",,"98.9","133.2","104.7","138.5","520.2","6.8","41.78046327","-87.6053081","POINT (-87.6053081 41.78046327)","2021-260086"
"2021","158380","Monroe Building","Submitted","104 S Michigan Ave","60603","4.0","false","LOOP","Office","243,166","1912","1",,"81","7,625,707.4","7,403,739.7","0","0",,"61.8","119.8","65.6","123.7","1,482.4","6.1","41.88064983","-87.62495547","POINT (-87.62495547 41.88064983)","2021-158380"
"2021","256552",,"Not Submitted","4758 N Laramie Ave","60630","0.0","false","Portage Park",,"78,800",,,,,,,,,,,,,,,,"41.974195","-87.75709483","POINT (-87.75709483 41.974195)","2021-256552"
"2021","120965","53100512--CHICAGO","Submitted","1615 S Clark St","60616","2.5","false","NEAR SOUTH SIDE","Supermarket/Grocery Store","61,872","2013","1",,"53","10,880,069.6","6,499,108.3","0","0",,"280.9","602.7","290.7","613","1,899.2","30.7","41.859892","-87.630216","POINT (-87.630216 41.859892)","2021-120965"
"2021","111083",,"Not Submitted","3506  S STATE ST","60609","0.0","false","DOUGLAS",,"140,400",,,,,,,,,,,,,,,,"41.81195152","-87.65512794","POINT (-87.65512794 41.81195152)","2021-111083"
"2021","131155","217 N. Jefferson","Submitted","217 221 N JEFFERSON ST","60661","1.0","false","NEAR WEST SIDE","Office","58,044","1938","1",,"17","5,458,831.5","420,557.4","0","0",,"101.3","270.9","101.3","270.9","802","13.8","41.88321395","-87.64336601","POINT (-87.64336601 41.88321395)","2021-131155"
"2021","136212","1155 E 60th Street","Submitted","1155 E 60th St","60637","3.0","false","WOODLAWN","College/University","185,815","1954","1",,,"7,704,934","0","5,015,934.1","0",,"68.5","148.6","69.6","146.7","1,433.5","7.7","41.78539914","-87.59716197","POINT (-87.59716197 41.78539914)","2021-136212"
"2021","256568","Vista Tower","Exempt","363 E Wacker Dr","60601",,"true","Loop",,"1,782,886",,,,,,,,,,,,,,,,"41.886495","-87.618105","POINT (-87.618105 41.886495)","2021-256568"
"2021","254527","The Strand","Submitted","6321 S Cottage Grove Ave","60637","4.0","false","WOODLAWN","Multifamily Housing","96,275","2015","1",,"99","1,106,442.3","1,805,759.9","0","0",,"33.4","57.2","35.1","59.1","253.9","2.9","41.78040086","-87.60270024","POINT (-87.60270024 41.78040086)","2021-254527"
"2021","101848","200 West Monroe","Submitted","200 W Monroe","60606","4.0","false","LOOP","Office","703,370","1973","1",,"81","31,941,335.6","390,604.2","0","0",,"46","127.7","48.3","134.3","4,582.8","6.5","41.8810266","-87.63432282","POINT (-87.63432282 41.8810266)","2021-101848"
"2021","175581","Kinzie State Condo Association","Submitted","360 N STATE ST","60654","2.0","false","NEAR NORTH SIDE","Other","75,940","1929","1",,,"3,362,904.4","5,104,390.8","0","0",,"111.5","194.6","111.5","194.6","751.4","9.9","41.88897886","-87.62803747","POINT (-87.62803747 41.88897886)","2021-175581"
"2021","254055","Park Douglas Apartments","Submitted","1235 S Washtenaw","60608","4.0","false","North Lawndale","Multifamily Housing","77,900","2011","1",,"91","1,081,678.7","2,268,793.9","0","0",,"49.4","79.8","52","82","275","4.1","41.8492976","-87.67088","POINT (-87.67088 41.8492976)","2021-254055"
"2021","251706","Gale Community Academy, Stephen F -CPS","Exempt","1631 W Jonquil Ter","60626",,"true","ROGERS PARK","K-12 School","157,816","1997","1",,,,,,,,,,,,,,"42.02112546","-87.67174773","POINT (-87.67174773 42.02112546)","2021-251706"
"2021","104300","Roscoe Building","Submitted","434 436 W ROSCOE ST","60657","4.0","false","LAKE VIEW","Multifamily Housing","71,532","1917","1",,"84","655,479","3,953,280.7","0","0",,"64.4","83.7","69.5","89.1","303.6","4.2","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)","2021-104300"
"2021","252267","Paper Place Condominiums","Not Submitted","801 S Wells St","60607","0.0","false","LOOP",,"139,879",,,,,,,,,,,,,,,,"41.87175238","-87.6335235","POINT (-87.6335235 41.87175238)","2021-252267"
"2021","140928",,"Not Submitted","6049 6059 W IRVING PARK RD","60634","0.0","false","DUNNING",,"53,100",,,,,,,,,,,,,,,,"41.94530408","-87.80186746","POINT (-87.80186746 41.94530408)","2021-140928"
"2021","115942",,"Not Submitted","501  W SURF ST","60657","0.0","false","LAKE VIEW",,"267,400",,,,,,,,,,,,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)","2021-115942"
"2021","256420","John T. Rettaliata Engineering Center","Submitted","10 W 32nd Street","60616","1.0","false","DOUGLAS","College/University","133,990","1967","1",,,"3,112,147","1,128.6","7,397,297.3","62,023,248.1",,"541.3","552.7","496.1","511.2","4,204.4","31.4","41.842325","-87.62715344","POINT (-87.62715344 41.842325)","2021-256420"
"2021","101876","55 E. Jackson Acquisitions LLC","Submitted","55 E Jackson Blvd","60604","3.0","false","LOOP","Office","434,169","1961","1",,"50","20,011,356.1","28,058,124.7","0","0",,"110.7","196.9","118.6","205.2","4,348.5","10","41.8780063","-87.62558458","POINT (-87.62558458 41.8780063)","2021-101876"
"2021","175984",,"Not Submitted","1140  N LASALLE ST","60610","0.0","false","NEAR NORTH SIDE",,"80,408",,,,,,,,,,,,,,,,"41.9037528","-87.63558845","POINT (-87.63558845 41.9037528)","2021-175984"
"2021","103849","Bicycle Station Lofts Condominium Association","Submitted","1632 S INDIANA AVE","60616","3.5","false","NEAR SOUTH SIDE","Multifamily Housing","59,040","1997","1",,"75","1,141,995.4","2,415,409.2","0","0",,"60.3","97.1","64","100.4","291.4","4.9","41.84550365","-87.63055693","POINT (-87.63055693 41.84550365)","2021-103849"
"2021","255023","Clybourn 1200","Submitted","454 W DIVISION ST","60610","2.0","false","Near North Side","Multifamily Housing","159,968","2017","1",,"47","3,761,651.5","6,230,110.9","0","0",,"75.9","129.7","79.2","132.7","868.2","6.6","41.9037676","-87.63983401","POINT (-87.63983401 41.9037676)","2021-255023"
"2021","240338","Lakeside on the Park Condominium Association","Submitted","1250 S INDIANA AVE","60605","3.0","false","NEAR SOUTH SIDE","Multifamily Housing","267,040","2004","1",,"64","5,230,800.7","9,991,906.4","0","0",,"73.4","121.1","77.9","125.6","1,277.8","6.2","41.86627308","-87.62299085","POINT (-87.62299085 41.86627308)","2021-240338"
"2021","251930","The Granville Condominum Association","Submitted","1134 W Granville Ave","60660","2.5","false","EDGEWATER","Multifamily Housing","348,150","2008","1",,"54","8,133,112.7","14,492,697.1","0","0",,"93.8","157.5","100.3","164.3","1,931.4","8","41.994566","-87.659499","POINT (-87.659499 41.994566)","2021-251930"
"2021","252095","Press Office Building","Submitted","1427 E 60th St","60637","3.0","false","WOODLAWN","Office","93,852","2001","1",,"65","4,574,618.5","0","4,736,418.8","0",,"99.2","197.2","100.6","196.2","967.9","10.3","41.78575242","-87.59031146","POINT (-87.59031146 41.78575242)","2021-252095"
"2021","250073","Lathrop 1A","Submitted","2000 W Diversey Ave","60647","1.0","false","NORTH CENTER","Multifamily Housing","369,939","1937","14",,"10","17,338,999.2","12,757,467.7","0","0",,"81.4","167.4","83.7","169.9","3,154.1","8.5","41.932298","-87.678991","POINT (-87.678991 41.932298)","2021-250073"
"2021","256830",,"Exempt","717 S. Wells",,,"true",,,"100,000",,,,,,,,,,,,,,,,"41.88425","-87.63245","POINT (-87.63245 41.88425)","2021-256830"
"2021","117115","Post Card Place CA","Submitted","1733 1735 W IRVING PARK RD","60613","4.0","false","LAKE VIEW","Multifamily Housing","114,450","1980","1",,"93","1,591,962.8","3,486,143.1","0","0",,"54.8","87.6","57.9","90.9","412.5","4.5","41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)","2021-117115"
"2021","175878","Tailor Lofts: 315 South Peoria Street","Submitted","310 S PEORIA ST","60607","1.0","false","NEAR WEST SIDE","Multifamily Housing","188,100","2010","1",,"24","10,862,511.4","4,991,615.4","0","0",,"84.3","189.6","87.7","199.1","1,816.6","9.7","41.87728141","-87.6498536","POINT (-87.6498536 41.87728141)","2021-175878"
"2021","100429","The John Hancock Center","Submitted","875 N Michigan Ave","60611","1.5","false","NEAR NORTH SIDE","Mixed Use Property","2,620,946","1970","1",,"32","151,708,916.1","0","0","0",,"66.2","185.4","66.2","185.4","21,668","9.5","41.89880204","-87.62297591","POINT (-87.62297591 41.89880204)","2021-100429"
"2021","173617",,"Submitted","105 W MADISON ST","60602","0.0","false","LOOP",,"140,000",,,,,"0","0","0","0",,,,,,,,"41.88195371","-87.63114001","POINT (-87.63114001 41.88195371)","2021-173617"
"2021","175357","Schatz Building","Submitted","610 N FAIRBANKS CT","60611","2.0","false","NEAR NORTH SIDE","Retail Store","72,000","1917","1",,,"3,009,602.4","10,378,195.3","0","0",,"185.9","268.4","194.1","276","981.1","13.6","41.8927894","-87.62029137","POINT (-87.62029137 41.8927894)","2021-175357"
"2021","160419","Caroline Hedger Apartment","Not Submitted","6400 N Sherdian Rd","60626","0.0","false","ROGERS PARK","Multifamily Housing","255,892","1970","1",,,,,,,,,,,,,,"41.99842087","-87.66122515","POINT (-87.66122515 41.99842087)","2021-160419"
"2021","255783",,"Not Submitted","4631 4637 S Lake Park","60653","0.0","false","Kenwood",,"58,000",,,,,,,,,,,,,,,,"41.88425","-87.63245","POINT (-87.63245 41.88425)","2021-255783"
"2021","100733",,"Exempt","840 S CANAL ST","60607",,"true","NEAR WEST SIDE",,"508,582",,,,,,,,,,,,,,,,"41.87093779","-87.64012731","POINT (-87.64012731 41.87093779)","2021-100733"
"2021","251775","Ozanam Village","Submitted","251 N Albany Avenue","60612","4.0","false","EAST GARFIELD PARK","Multifamily Housing","57,930","2002","1",,"86","1,037,548.3","2,050,100.3","0","0",,"61","99.9","64.4","102.4","257.1","5.1","41.88567519","-87.70343823","POINT (-87.70343823 41.88567519)","2021-251775"
"2021","255090",,"Not Submitted","7122 S Jeffery Blvd","60649","0.0","false","SOUTH SHORE",,"58,330",,,,,,,,,,,,,,,,"41.75922","-87.56185","POINT (-87.56185 41.75922)","2021-255090"
"2021","251773","01296- Chicago, IL","Submitted","7342 W Foster Ave","60656","3.5","false","NORWOOD PARK","Supermarket/Grocery Store","77,255","1978","1",,"72","8,294,725.5","6,536,800","0","0",,"192","389.5","201.9","395.5","1,531.9","19.8","41.974474","-87.810635","POINT (-87.810635 41.974474)","2021-251773"
"2021","124312","Elston Plaza","Not Submitted","5033 N Elston Ave","60630","0.0","false","ALBANY PARK","Retail Store","86,894","1980","1",,,,,,,,,,,,,,"41.97217299","-87.7466969","POINT (-87.7466969 41.97217299)","2021-124312"
"2021","256856",,"Not Submitted","2201 Lakeside Blvd",,"0.0","false",,,"294,973",,,,,,,,,,,,,,,,"41.88425","-87.63245","POINT (-87.63245 41.88425)","2021-256856"
"2021","157986","Essex Hotel","Exempt","800 S Michigan Ave","60605",,"true","LOOP","Hotel","112,000","1961","1",,,,,,,,,,,,,,"41.87155246","-87.6247301","POINT (-87.6247301 41.87155246)","2021-157986"
"2021","251486","Martha Ruggles Elementary School","Submitted","7831 S Prairie Ave","60619","3.5","false","GREATER GRAND CROSSING","K-12 School","99,710","1925","2",,"73","1,288,747.5","5,076,530.3","0","0",,"63.8","89.6","70.3","96.4","453.7","4.6","41.75227584","-87.61759396","POINT (-87.61759396 41.75227584)","2021-251486"
"2021","251627","Edison Park Elementary School","Submitted","6220 N Olcott Ave","60631","1.5","false","NORWOOD PARK","K-12 School","60,475","1948","2",,"34","1,951,712.5","2,602,039.9","0","0",,"75.3","135.5","81.4","141.9","417","6.9","41.99398251","-87.81420976","POINT (-87.81420976 41.99398251)","2021-251627"
"2021","251914","Mays","Exempt","838 W MARQUETTE RD","60621",,"true","ENGLEWOOD",,"52,819",,,,,,,,,,,,,,,,"41.77277724","-87.64642895","POINT (-87.64642895 41.77277724)","2021-251914"
"2021","250034","Broadway Armory","Not Submitted","5917 N Broadway Ave","60660","0.0","false","EDGEWATER","Other - Recreation","168,700","1916","1",,,,,,,,,,,,,,"41.9891405","-87.65967018","POINT (-87.65967018 41.9891405)","2021-250034"
"2021","119128","440 North Wells Street","Submitted","440 N Wells St","60654","3.0","false","NEAR NORTH SIDE","Office","112,671","1905","1",,"67","4,318,657.1","4,089,739.9","0","0",,"74.6","145.4","78.6","148.8","834","7.4","41.8902394","-87.63405731","POINT (-87.63405731 41.8902394)","2021-119128"
"2021","252292","HRTL - Hollywood House: 5700 N Sheridan Rd","Submitted","5700 N Sheridan Rd","60660","1.0","false","EDGEWATER","Multifamily Housing","150,463","1946","1",,"28","5,210,687","8,603,069.2","0","0",,"91.8","157","96.8","159.6","1,201.2","8","41.98584983","-87.65524764","POINT (-87.65524764 41.98584983)","2021-252292"
"2021","173630",,"Not Submitted","111  W HURON ST","60654","0.0","false","NEAR NORTH SIDE",,"140,000",,,,,,,,,,,,,,,,"41.89198218","-87.63699623","POINT (-87.63699623 41.89198218)","2021-173630"
"2021","256788","Hyatt House West Loop/Fulton Market","Submitted","105 N MAY ST","60607","3.5","false","Near West Side","Hotel","150,799","2018","1",,"78","5,140,655.7","7,339,561.3","0","0",,"83.9","148.5","88.8","153.7","1,124.1","7.6","41.88321","-87.65877","POINT (-87.65877 41.88321)","2021-256788"
"2021","251443","Madison Elementary -CPS","Exempt","7401 S Dorchester","60619",,"true","SOUTH SHORE","K-12 School","67,700","1939","1",,,,,,,,,,,,,,"41.760452","-87.590792","POINT (-87.590792 41.760452)","2021-251443"
"2021","251329","McCabe Hall","Submitted","900 W Belden Ave","60614","3.0","false","LINCOLN PARK","College/University","58,406","1977","1",,,"1,948,167","7,116,616.9","0","0",,"155.2","221.3","169.8","236.6","656.2","11.2","41.9239719","-87.65154782","POINT (-87.65154782 41.9239719)","2021-251329"
"2021","254075","JeffJack","Submitted","601 W Jackson","60661","4.0","false","Near West Side","Multifamily Housing","280,056","2015","1",,"83","6,742,378.1","6,674,170.2","0","0",,"57.9","111.7","60.5","114.6","1,317.5","5.7","41.8832102","-87.64337","POINT (-87.64337 41.8832102)","2021-254075"
"2021","102585","Chicago State University Campus","Submitted","9501 S Martin Luther King Dr","60628","2.0","false","ROSELAND","College/University","1,170,487","1971","12",,,"59,175,987.9","78,429,800.6","0","0",,"117.6","211.9","124.8","219.5","12,617.7","10.8","41.71825101","-87.61135684","POINT (-87.61135684 41.71825101)","2021-102585"
"2021","175198","Gunnison Street Lofts Condo Assoc","Submitted","4840  N BROADWAY","60640","2.5","false","UPTOWN","Multifamily Housing","58,000","1930","1",,"33","1,770,691.5","1,229,025.8","0","0",,"51.7","107.7","51.5","105.7","318.2","5.5","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)","2021-175198"
"2021","173764","Saint Luke Church & Academy","Submitted","1500 W Belmont Ave","60657","3.0","false","LAKE VIEW","Other - Education","64,000","1884","1",,,"893,366","2,317,600.3","0","0",,"50.2","77.1","54.7","82.1","250.7","3.9","41.94002677","-87.66679292","POINT (-87.66679292 41.94002677)","2021-173764"
"2021","254068","Union Lofts Condominium Association","Not Submitted","3500 S Sangamon","60609","0.0","false","Bridgeport",,"80,000",,,,,,,,,,,,,,,,"41.8117692","-87.65514","POINT (-87.65514 41.8117692)","2021-254068"
"2021","182200","Del Prado","Submitted","5301 5317 S HYDE PARK BLVD","60615","2.0","false","HYDE PARK","Multifamily Housing","238,232","1918","1",,,"8,459,149.8","4,901,332.6","0","0",,"56.1","121","58.9","127.3","1,468.5","6.2","41.79901055","-87.5834949","POINT (-87.5834949 41.79901055)","2021-182200"
"2021","255946","Aberdeen","Submitted","171 N Aberdeen St","60607","3.5","false","NEAR WEST SIDE","Mixed Use Property","205,000","2018","1",,"71","4,638,395.6","6,504,532.2","0","0",,"71.9","127.9","75.7","131.1","1,008","6.5","41.88","-87.6548399","POINT (-87.6548399 41.88)","2021-255946"
"2021","255929","Mansueto High School","Submitted","2911 W 47Th St","60632","1.5","false","BRIGHTON PARK","K-12 School","67,000","2017","1",,"33","2,994,127.6","2,393,600","0","0",,"80.4","162.6","84.3","166.7","554.8","8.3","41.81528","-87.70264","POINT (-87.70264 41.81528)","2021-255929"
"2021","251647","Gregory Elementary -CPS","Exempt","3707 W Polk","60624",,"true","EAST GARFIELD PARK","K-12 School","109,900","1923","1",,,,,,,,,,,,,,"41.870786","-87.718327","POINT (-87.718327 41.870786)","2021-251647"
"2021","238355","Museum Park Tower 1 Condominium Association","Submitted","1322 S Prairie Ave","60605","1.5","false","NEAR SOUTH SIDE","Multifamily Housing","379,033","2001","1",,"37","9,432,364.8","16,214,613.4","0","0",,"91.8","155.5","97.7","159.7","2,208.4","7.9","41.86523298","-87.62167499","POINT (-87.62167499 41.86523298)","2021-238355"
"2021","251474","John J Audubon Elementary School","Submitted","3500 N Hoyne Ave","60618","2.0","false","NORTH CENTER","K-12 School","72,489","1894","4",,"44","1,222,105.4","5,219,740.3","0","0",,"88.9","122.8","97.6","132","451.8","6.2","41.94541394","-87.68145401","POINT (-87.68145401 41.94541394)","2021-251474"
"2021","251535","University of Chicago - Donoghue","Submitted","707 E 37th St","60653","1.0","false","OAKLAND","K-12 School","74,828","1963","1",,"17","2,286,015.1","5,876,460.2","0","0",,"109.1","168","118.3","177.7","638.6","8.5","41.82748182","-87.60830918","POINT (-87.60830918 41.82748182)","2021-251535"
"2021","160414","Cambria Hotel","Submitted","32 W RANDOLPH ST","60601","4.0","false","LOOP","Hotel","250,000","1926","1",,"100","53,540.3","2,986,159.6","0","0",,"12.2","13.1","12.2","13.1","166.3","0.7","41.88503972","-87.62899559","POINT (-87.62899559 41.88503972)","2021-160414"
"2021","255935","Woodlawn Station","Submitted","6253 S Cottage Grove Ave","60637","2.0","false","WOODLAWN","Multifamily Housing","86,580","2017","1",,"49","2,010,178.8","3,239,809.7","0","0",,"60.6","104.3","63.6","106.1","459.2","5.3","41.78456","-87.61478","POINT (-87.61478 41.78456)","2021-255935"
"2021","117348","Peterson Plaza Tower","Submitted","5969  N RAVENSWOOD AVE","60660","3.0","false","EDGEWATER","Multifamily Housing","82,971","1981","1",,"44","3,560,985","1,306,795","0","0",,"58.7","136.7","62.8","147.2","578","7","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)","2021-117348"
