"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2023","252315","6151 N Winthrop","Submitted","6151 N Winthrop Ave","60660","4.0",,"Edgewater","Multifamily Housing","86,520","1925","1",,"87","1,097,573.9","5,223,399.4",,,,"73.1","98.9","82.8","109.1","431","5","41.89787","-87.630381","POINT (-87.630381 41.89787)","2023-252315"
"2023","102337","Buena Shores","Submitted","833 W.Buena Avenue","60613","1.5",,"Uptown","Multifamily Housing","185,358","1970","1",,"40","3,850,977.7","16,155,399.8",,,,"107.9","149.7","116.7","158.5","1,373","7.4","41.963142","-87.836841","POINT (-87.836841 41.963142)","2023-102337"
"2023","253957","Silver Coast Citadel Condominium Association","Submitted","7201-09 S Yates Blvd.","60649","1.0",,"South Shore","Multifamily Housing","101,200","1926","1",,"15","995,900.4","9,135,196.6",,,,"100.1","122.3","111.5","134.7","624.6","6.2","41.886352","-87.632614","POINT (-87.632614 41.886352)","2023-253957"
"2023","159905","The Townhouse Apartments","Submitted","7022 S South Shore Drive","60649","1.5",,"South Shore","Multifamily Housing","130,590","1950","1",,"40","2,974,036.3","11,593,471.5",,,,"111.6","157","122.5","170.1","1,031.9","7.9","41.877486","-87.668521","POINT (-87.668521 41.877486)","2023-159905"
"2023","251754","Murray","Submitted","5335 S Kenwood Ave","60615","1.0",,"Hyde Park","K-12 School","73,984","1954","3",,"16","2,655,877","4,014,390.1",,,,"90.2","157.5","102","169.9","584.8","7.9","41.745263","-87.659812","POINT (-87.659812 41.745263)","2023-251754"
"2023","175888","(IL590) - Beacon Lofts (203 S. Sangamon)","Submitted","203 S. Sangamon","60607","4.0",,"Near West Side","Multifamily Housing","78,124","1997","1",,"89","911,157.7","2,549,814.8",,,,"44.3","66.9","49.5","72.1","262.9","3.4","41.925602","-87.646382","POINT (-87.646382 41.925602)","2023-175888"
"2023","101090","Spring Grove Apartments","Submitted","4554 S Drexel Blvd","60653","3.0",,"Kenwood","Multifamily Housing","89,084","1966","1",,"61","1,938,274.3","6,160,086.9",,,,"90.9","133.5","99.6","144.3","598.4","6.7","41.896918","-87.656686","POINT (-87.656686 41.896918)","2023-101090"
"2023","251431","Kanoon","Submitted","2233 S Kedzie Ave","60623","1.0",,"South Lawndale","K-12 School","67,900","1980","1",,"4","4,873,557.3",,,,,"71.8","201","77.6","217.3","681.9","10","41.881678","-87.646721","POINT (-87.646721 41.881678)","2023-251431"
"2023","251577","Stevenson ES","Submitted","8010 S Kostner Ave","60652","1.0",,"Ashburn","K-12 School","103,329","1953","4",,"28","3,350,512.4","4,278,629.9",,,,"73.8","134.3","81.5","144.2","696.1","6.7","41.78924","-87.599625","POINT (-87.599625 41.78924)","2023-251577"
"2023","160323","One Place Condominium Association","Submitted","1 East 8th Street","60605","2.0",,"Loop","Multifamily Housing","312,000","2008","1",,"24","6,970,188.2","15,527,391.6",,,,"72.1","114.8","77","120.7","1,800","5.8","41.916055","-87.721779","POINT (-87.721779 41.916055)","2023-160323"
"2023","175546",,"Not Submitted","2236 2296 N Lincoln Park West Ave","60614","0.0",,"Lincoln Park","Residential",,,,,,,,,,,,,,,,,"41.721769","-87.628728","POINT (-87.628728 41.721769)","2023-175546"
"2023","157919","North Park Village Apartments","Submitted","5801 N. Pulaski Rd., Bldg. H","60646","4.0",,"North Park","Residential Care Facility","275,000","1913","1",,,"10,986,277","7,294,867.5",,,,"66.5","139.7","66.5","139.7","1,924.7","7","41.864623","-87.624233","POINT (-87.624233 41.864623)","2023-157919"
"2023","254349","CA Condos on Adams","Submitted","1116 S. Adams St.","60607","1.5",,"Near West Side","Multifamily Housing","155,000","2015","1",,"38","4,086,969.8","2,566,846.8",,,,"42.9","91.2","45.9","95.8","708.2","4.6","41.818006","-87.611821","POINT (-87.611821 41.818006)","2023-254349"
"2023","257033","8727 W. BRYN MAWR CONDOMINIUM ASSOCIATION, INC.","Submitted","8727 W Bryn Mawr Ave","60631","4.0",,"O'Hare","Multifamily Housing","91,800","2004","1",,"97","1,226,357.4","4,168,197",,,,"58.8","85.1","64.9","90.8","393","4.3","41.900525","-87.642955","POINT (-87.642955 41.900525)","2023-257033"
"2023","252048","Levi Hall","Submitted","5801 S. Ellis Avenue","60637","3.0",,"Hyde Park","Office","90,125","1949","1","335","61","2,540,878.9","8,974","5,692,359.2","2,428,320.2",,"118.4","179.5","124.4","187.2","861.9","9.6","41.99364","-87.655351","POINT (-87.655351 41.99364)","2023-252048"
"2023","254158","5141 N Christiana Ave.","Submitted","5141 N Christiana Ave.","60625","1.0",,"North Park","College/University","101,000","2014","1",,,"5,882,603.7","5,549,389.7",,,,"113.2","220.8","119.9","225.2","1,117.8","11.1","41.924327","-87.653424","POINT (-87.653424 41.924327)","2023-254158"
"2023","101679","Presidents Plaza 1","Submitted","8600 West Bryn Mawr Ave","60631","4.0",,"Ohare","Office","417,395","1980","1",,"93","22,165,812.3","155,708.4",,,,"53.5","149.1","53.5","149.1","3,109.7","7.5","41.968904","-87.676283","POINT (-87.676283 41.968904)","2023-101679"
"2023","256536","61 E Banks","Submitted","61 E Banks","60610","3.5",,"Near North Side","Multifamily Housing","129,071","2019","1",,"52","4,186,480.4","3,576,430.8",,,,"60.1","119.9","65.5","129.3","775.7","6","41.890424","-87.623965","POINT (-87.623965 41.890424)","2023-256536"
"2023","173617","105 W Madison","Submitted","105 W Madison Street","60602","3.5",,"Loop","Office","140,000","1928","1",,"60","7,318,146.4","3,239,800.1",,,,"75.4","170.7","79","174.4","1,196","8.5","41.778635","-87.594755","POINT (-87.594755 41.778635)","2023-173617"
"2023","243578","(IL610) - 2400 Lakeview Condo (2400 N. Lakeview)","Submitted","2400 N. Lakeview","60614","1.5",,"Lincoln Park","Multifamily Housing","270,478","1963","1",,"38","6,590,789.3","19,244,682.9",,,,"95.5","142.9","104.2","151.3","1,944.4","7.2","41.886615","-87.618965","POINT (-87.618965 41.886615)","2023-243578"
"2023","172795","Best Western Grant Park Hotel","Not Submitted","1100  S Michigan Ave","60605","0.0",,"Loop","Residential",,,,,,,,,,,,,,,,,"41.878223","-87.634247","POINT (-87.634247 41.878223)","2023-172795"
"2023","244311","3750 N Lake Shore Drive","Submitted","3750 N Lake Shore Drive","60613","4.0",,"Lake View","Multifamily Housing","391,234","1926","1",,"89","4,683,930.6","20,156,593.8",,,,"63.5","87.6","70.1","94.4","1,726","4.4","41.855772","-87.733888","POINT (-87.733888 41.855772)","2023-244311"
"2023","251516","Burnham","Submitted","9928 S Crandon Ave","60617","2.0",,"South Deering","K-12 School","82,156","1945","4",,"41","1,103,246.3","5,700,300",,,,"82.8","110.5","99.6","128.1","457.1","5.6","41.900355","-87.643729","POINT (-87.643729 41.900355)","2023-251516"
"2023","112699","Sheridan Lakeside Condo Association","Submitted","6259 N. Sheridan","60654","4.0",,"Edgewater","Multifamily Housing","70,000","1923","1",,"92","1,499,495.8","1,006,198.2",,,,"35.8","75.1","39.1","83.5","263.3","3.8","41.899299","-87.625598","POINT (-87.625598 41.899299)","2023-112699"
"2023","233890","1464 S Michigan Condo Association","Submitted","1464 S. Michigan Avenue","60605","4.0",,"Near South Side","Multifamily Housing","263,772","2007","1",,"68","6,499,129.8","12,555,172.2",,,,"72.2","119","78","125.5","1,576.2","6","41.853301","-87.64993","POINT (-87.64993 41.853301)","2023-233890"
"2023","173835","1900 Lawrence (lw030)","Submitted","1900 W Lawrence Ave","60640","2.5",,"Lincoln Square","Multifamily Housing","100,000","2021","1","1,647","56","2,781,316.9","1,596,375.4",,,,"43.8","94.6","47.2","101.9","474","4.7","41.854721","-87.625688","POINT (-87.625688 41.854721)","2023-173835"
"2023","235008","The Deco (nl005)","Submitted","1400 N Lake Shore Dr.","60610","3.0",,"Near North Side","Multifamily Housing","327,300","1927","3","9,613","63","11,763,828.5","5,596,441.9",,,,"53","118.6","57.3","129.8","1,943.2","5.9","41.890705","-87.631611","POINT (-87.631611 41.890705)","2023-235008"
"2023","175872","Piper's Alley","Submitted","230 W. North Avenue","60610",,"true","Lincoln Park","Mixed Use Property","219,532","1977","1",,,"12,934,932.2","8,729,618.2",,,,"98.7","206.7","105.9","213.5","2,273.5","10.4","41.776479","-87.640929","POINT (-87.640929 41.776479)","2023-175872"
"2023","251298","Galter Life Center","Submitted","5157 N Francisco Ave","60625","1.0",,"Lincoln Square","Outpatient Rehabilitation/Physical Therapy","71,918","1991","1",,,"6,078,251.9","6,588,570.8",,,,"184.8","341.6","193.2","350.4","1,288.1","17.9","41.812375","-87.723608","POINT (-87.723608 41.812375)","2023-251298"
"2023","256745","Taft HS - Freshmen Academy","Submitted","4071 N Oak Park Avenue","60634","3.5",,"Dunning","K-12 School","135,000","2019","1",,"72","3,395,598.4","3,351,930",,,,"50","96.5","54.2","100.5","653.1","4.8","41.868269","-87.625695","POINT (-87.625695 41.868269)","2023-256745"
"2023","101798","Headquarters Q12380","Not Covered 2024","225 W Randolph","60606",,"true","Loop","Office",,,,,,,,,,,,,,,,,"41.909597","-87.626312","POINT (-87.626312 41.909597)","2023-101798"
"2023","140901","2800 North Orchard Condominium Association","Submitted","2800 N. Orchard St.","60657","2.0",,"Lake View","Multifamily Housing","96,262","1978","1",,,"1,804,461.5","4,593,402.2",,,,"66.5","102.6","73.1","109.2","496.5","5.2","41.832383","-87.610854","POINT (-87.610854 41.832383)","2023-140901"
"2023","101086",,"Not Submitted","1016  W Hollywood Ave","60660","0.0",,"Edgewater","Residential",,,,,,,,,,,,,,,,,"41.954112","-87.691318","POINT (-87.691318 41.954112)","2023-101086"
"2023","254024","Gateway West Loop (ga142)","Submitted","11 S Green St","60607","1.5",,"Near West Side","Multifamily Housing","133,879","2015","1","3,312","33","5,445,544.2","5,236,530.1",,,,"79.8","155","85.1","159.4","1,040.1","7.8","41.935694","-87.640426","POINT (-87.640426 41.935694)","2023-254024"
"2023","160412","Baumhart Hall-ID#160412","Submitted","26 E Pearson","60611","3.5",,"Near North Side","Residence Hall/Dormitory","246,327","2006","1","7,324","74","6,567,297","8,466,162.4",,,,"61","110.7","65.4","115","1,368.6","5.6","41.886835","-87.615332","POINT (-87.615332 41.886835)","2023-160412"
"2023","118351","Courthouse Place","Submitted","46-64 W. Hubbard St.","60654","2.5",,"Near North Side","Office","107,000","1910","1",,"53","6,901,718.8","458,200",,,,"68.8","185.1","74.5","199","990","9.3","41.972137","-87.668013","POINT (-87.668013 41.972137)","2023-118351"
"2023","251692","Nightingale","Submitted","5250 S Rockwell St","60632","1.0",,"Gage Park","K-12 School","140,838","1926","5",,"10","5,620,440.6","8,366,010.2",,,,"99.3","174.1","111.4","187.8","1,230.8","8.7","41.848097","-87.680781","POINT (-87.680781 41.848097)","2023-251692"
"2023","171878","Josephinum Academy","Not Submitted","1501 N Oakley Blvd","60622","0.0",,"West Town","K-12 School",,,,,,,,,,,,,,,,,"41.805163","-87.586648","POINT (-87.586648 41.805163)","2023-171878"
"2023","228537","201 East Chestnut Condominium Association","Submitted","201 E. Chestnut","60611","1.0",,"Near North Side","Multifamily Housing","201,460","1966","1",,"16","8,379,008.4","4,721,857.6",,,,"65","141.1","73.2","155.9","1,371.1","6.8","41.761857","-87.605333","POINT (-87.605333 41.761857)","2023-228537"
"2023","251591","Chopin","Submitted","2450 W Rice St","60622","1.5",,"West Town","K-12 School","96,895","1917","1",,"33","1,662,725.6","7,296,239.9",,,,"92.5","127.1","109.4","144.9","620.2","6.4","41.899141","-87.621393","POINT (-87.621393 41.899141)","2023-251591"
"2023","236382","Randolph Place Residences Condominium Association","Submitted","165 N Canal Street","60606","4.0",,"Near West Side","Multifamily Housing","749,100","1922","1",,"98","10,214,430.8","22,340,484.2",,,,"43.5","69.5","48.9","74.9","2,615.8","3.5","41.904275","-87.634642","POINT (-87.634642 41.904275)","2023-236382"
"2023","103651","425 South Financial","Submitted","425 South Financial Place (440 South Lasalle)","60605","2.5",,"Loop","Office","1,237,300","1984","1","18,296","56","76,396,345.4","109,295.8",,,,"61.8","173","63.1","176.4","10,695.2","8.6","41.902212","-87.748845","POINT (-87.748845 41.902212)","2023-103651"
"2023","102825",,"Not Submitted","4510 4518 N Ashland Ave","60640","0.0",,"Uptown","Residential",,,,,,,,,,,,,,,,,"41.787886","-87.598884","POINT (-87.598884 41.787886)","2023-102825"
"2023","250161","Northwest Armory","Submitted","1551 North Kedzie","60651","3.0",,"West Town","Other","204,256","1940","1",,,"4,223,628.2","8,177,879.3",,,,"60.7","99.9","67","106.6","1,025.3","5","41.896316","-87.640191","POINT (-87.640191 41.896316)","2023-250161"
"2023","158406","65 E Wacker Place","Submitted","65 E Wacker Place","60601","3.5",,"Loop","Office","249,062","1928","1","1,464","79","4,315,111.4","8,019,320.2",,"4,355,460",,"67","98.2","72.7","104.3","1,259.2","5.1","41.969187","-87.655734","POINT (-87.655734 41.969187)","2023-158406"
"2023","108602","C/S Lathrop Limited Partnership","Submitted","2717 N Leavitt St","60647","2.5",,"Lincoln Park","Multifamily Housing","70,732","1990","1",,"55","1,349,656.6","4,765,616",,,,"86.5","124.2","94.8","132.7","442","6.2","41.882402","-87.761285","POINT (-87.761285 41.882402)","2023-108602"
"2023","241042","100 E Walton St","Submitted","100 E Walton St","60611","3.5",,"Near North Side","Mixed Use Property","367,703","1971","1",,"51","10,478,877.4","24,740,753.7",,,,"95.8","150.4","103.9","158.4","2,780.3","7.6","41.863514","-87.625594","POINT (-87.625594 41.863514)","2023-241042"
"2023","256783","5252","Submitted","5252 S Cornell Ave","60615","4.0",,"Hyde Park","Multifamily Housing","337,624","2020","1",,,"7,216,939.8","5,590,499.9",,,,"37.9","77.2","41.5","82.8","1,306.7","3.9","41.983365","-87.65675","POINT (-87.65675 41.983365)","2023-256783"
"2023","256900","320 N Sangamon","Submitted","320 North Sangamon","60607","4.0",,"Near West Side","Office","309,985","2021","1","3,440","91","6,550,188.7","6,663,855.2",,,,"42.6","81.7","45.4","85.3","1,270.4","4.1","41.881329","-87.66805","POINT (-87.66805 41.881329)","2023-256900"
"2023","250057","ENGLEWOOD HEALTH CENTER","Submitted","641 W. 63rd St.","60621","1.0",,"Englewood","Outpatient Rehabilitation/Physical Therapy","54,189","1972","1",,,"2,423,304","3,275,117.2",,,,"105.2","188.7","114.2","198.6","513","9.5","41.857352","-87.623774","POINT (-87.623774 41.857352)","2023-250057"
"2023","171956",,"Not Covered 2024","465 W Cermak Rd","60616",,"true","Armour Square","Commercial",,,,,,,,,,,,,,,,,"41.852179","-87.639897","POINT (-87.639897 41.852179)","2023-171956"
"2023","101813","150 North Michigan","Submitted","150 North Michigan Avenue","60601","3.5",,"Loop","Office","708,981","1984","1",,"75","29,044,493.7","9,768.4",,,,"41","114.7","44.3","124","4,064.4","5.7","41.798029","-87.602463","POINT (-87.602463 41.798029)","2023-101813"
"2023","251515","Calhoun North -CPS","Not Covered 2024","2801 W Adams","60612",,"true","East Garfield Park","K-12 School",,,,,,,,,,,,,,,,,"41.879115","-87.632137","POINT (-87.632137 41.879115)","2023-251515"
"2023","103664","Northern Trust HeadOuarters","Submitted","50 S. Lasalle","60603","4.0",,"Loop","Financial Office","584,000","1963","1","3,258","74","21,253,850.4","16,626,013.8",,,,"64.9","131.8","70.1","137.1","3,856.9","6.6","41.939776","-87.638654","POINT (-87.638654 41.939776)","2023-103664"
"2023","256424","Stuart Building","Not Submitted","10 W 31st Street","60616","0.0",,"Douglas","Commercial",,,,,,,,,,,,,,,,,"41.744881","-87.550187","POINT (-87.550187 41.744881)","2023-256424"
"2023","256409","8793","Submitted","310 E Superior St","60611","1.0",,"Near North Side","College/University","61,179","1955","1",,,"3,997,519.4","8,307,039.6",,,,"201.1","325.5","207.6","332.4","1,000.6","16.4","41.905215","-87.63017","POINT (-87.63017 41.905215)","2023-256409"
"2023","257113",,"Not Covered 2024","210 N Aberdeen St","60607",,"true","Near West Side","Residential",,,,,,,,,,,,,,,,,"41.886001","-87.654853","POINT (-87.654853 41.886001)","2023-257113"
"2023","105673","Holiday Inn Downtown Chicago","Submitted","506 W Harrison St.","60607","1.5",,"Near West Side","Hotel","74,314","1967","1",,"40","4,001,067.9","5,419,875.8",,,,"126.8","227.3","139.1","240.3","847.7","11.4","42.005618","-87.660786","POINT (-87.660786 42.005618)","2023-105673"
"2023","103594","NBC Tower","Submitted","455 North Cityfront Plaza Drive","60611","2.5",,"Near North Side","Office","939,350","1988","1","10,629","58","78,614,632.1",,,,,"83.7","234.3","86.9","243.2","10,999.7","11.7","41.838406","-87.627155","POINT (-87.627155 41.838406)","2023-103594"
"2023","250047","Julian HS -CPS","Not Covered 2024","10330 S Elizabeth St","60643",,"true","Washington Heights","K-12 School",,,,,,,,,,,,,,,,,"41.889284","-87.626549","POINT (-87.626549 41.889284)","2023-250047"
"2023","160130","One11 West Illinois","Submitted","111 W. Illinois St.","60654","2.5",,"Near North Side","Office","242,035","2008","1","4,157","58","14,187,993.2","680,113.9",,,,"61.4","167.1","64.1","174.6","2,021.3","8.4","41.911706","-87.734873","POINT (-87.734873 41.911706)","2023-160130"
"2023","106101","Wrightwood II LLC","Submitted","443 W Wrightwood Ave","60614","3.5",,"Lincoln Park","Multifamily Housing","90,140","1928","1",,"74","1,507,973.7","7,110,282.8",,,,"95.6","129.7","104.8","138.9","588.7","6.5","41.920371","-87.648441","POINT (-87.648441 41.920371)","2023-106101"
"2023","251636","Gresham Elementary -CPS","Not Covered 2024","8524 S Green St","60620",,"true","Auburn Gresham","K-12 School",,,,,,,,,,,,,,,,,"41.738835","-87.645216","POINT (-87.645216 41.738835)","2023-251636"
"2023","174209","Superior at LaSalle","Submitted","150 W Superior St.","60654","1.5",,"Near North Side","Multifamily Housing","92,450","2006","1",,"38","3,170,758.1","4,492,146.1",,,,"82.9","147.1","100.9","166","682.3","7.4","41.942543","-87.813168","POINT (-87.813168 41.942543)","2023-174209"
